time,seconds_elapsed,z,y,x
1744664781988472800,2.150472900390625,0.08659457986950873,0.015880400296859443,0.003294226089667063
1744664782008533000,2.170532958984375,0.06055822133719921,0.02408763561733067,-0.01551671808362007
1744664782028593200,2.19059326171875,0.08539630999565125,0.0006260229438543319,0.002604271064128261
1744664782048652800,2.21065283203125,0.07283376554250717,-0.0077516005074605345,0.0039312316518393346
1744664782068713000,2.230712890625,0.0879512551754713,-0.00799015850368887,-0.007717426526511553
1744664782088773000,2.250773193359375,0.0747889912635088,-0.009617869303375482,0.002035332619352266
1744664782108833000,2.2708330078125,0.06955050608813762,0.005982143149524927,0.010635983137623406
1744664782128893000,2.290892822265625,0.07866612495779991,-0.004981697402708232,0.00722508784874808
1744664782148953000,2.310953125,0.08329261571466923,-0.014285788049176334,-0.004563184296269901
1744664782169012000,2.331011962890625,0.0946568902939558,0.0062373965522274375,0.0019973569628316907
1744664782189072000,2.35107177734375,0.07670096236467361,0.014303433303721249,0.0057219601266668176
1744664782209132000,2.371132080078125,0.08537526720762252,0.021147198251262305,0.011144215787551365
1744664782229192000,2.39119189453125,0.08597089501321316,0.033333822064101695,0.001010569848609157
1744664782249252000,2.411252197265625,0.07625029598772526,0.039630730251222844,0.008218154006707482
1744664782269312000,2.43131201171875,0.06562719516456127,0.01610653720293194,-0.009822977121151051
1744664782289372000,2.451371826171875,0.09705576812922954,0.014204356843419372,-0.01423306463138433
1744664782309432000,2.47143212890625,0.07670622306168079,0.020921097877807913,0.006785415506560821
1744664782329492000,2.491491943359375,0.08839023111462592,0.014071999168023467,0.004908266840316355
1744664782349551900,2.5115517578125,0.06609481267631054,0.005085194309800863,0.0082767477595713
1744664782369612000,2.531612060546875,0.08554536307752132,-0.0014463263507932423,-0.009532446909090504
1744664782389672000,2.551671875,0.06459551402926444,-0.009221965320967137,-0.010695700268493964
1744664782409731800,2.57173193359375,0.08240297339856624,-0.016122976881079373,-0.01002729035448283
1744664782429792000,2.5917919921875,0.09871171864271164,-0.033452333877235646,-0.002968588031607214
1744664782449852000,2.611851806640625,0.06698503951430321,-0.027832667364552616,0.013791944684204645
1744664782469912000,2.631912109375,0.10499532895684241,0.0026321751344949005,0.008072649155370891
1744664782489972000,2.651971923828125,0.06967208664119243,0.006568674333207309,0.0021191932442132383
1744664782510032000,2.672031982421875,0.08087795578837394,0.016078370554372667,0.0014869962878990917
1744664782530091000,2.692091064453125,0.06934592342674732,0.030644144588708875,-0.002957377084426116
1744664782550151000,2.71215087890625,0.07772446019351482,0.0332299232982099,-0.009489363535901066
1744664782570210800,2.7322109375,0.09433598777651786,0.013874175040982662,-0.013633733331633265
1744664782590271000,2.75227099609375,0.09209609989523887,0.013310513276234268,-0.012520851602731272
1744664782610331100,2.7723310546875,0.07429390122294426,0.005425897506251931,-0.02813561638348037
1744664782630390800,2.792390869140625,0.07758768207132816,-0.021690474815107882,-0.021035479221807325
1744664782650451000,2.812450927734375,0.06800795282125473,-0.016679624383151532,-0.017766981228441
1744664782670511000,2.832510986328125,0.0736953508079052,-0.0074271543260663745,0.028316306712629736
1744664782690571000,2.852571044921875,0.08686521350443363,0.02321406765319407,0.027179005211812907
1744664782710631000,2.872630859375,0.07129764201641083,0.04235277562625706,0.04665878855737392
1744664782730691000,2.892691162109375,0.08805120841860771,0.03365688000600785,0.02820960863487562
1744664782750751000,2.9127509765625,0.06604454379379748,0.019362652922049164,0.006792263089166954
1744664782770811100,2.93281103515625,0.07891396223902702,0.008871763643808662,-0.011396322818519548
1744664782790870800,2.952870849609375,0.08131284007430076,-0.020881679182872176,-0.007429028906032908
1744664782810930700,2.9729306640625,0.08565759128034114,-0.01532221842482686,0.00011724458794342354
1744664782830990600,2.992990478515625,0.07533435018658638,-0.01595733799058944,-0.011060158799868077
1744664782851049700,3.0130498046875,0.08266133207380771,-0.010004384402930735,-0.010760598181269596
1744664782871109600,3.033109619140625,0.07712123360335826,0.014175788336060941,-0.020146270730544345
1744664782891169500,3.05316943359375,0.08474515261054039,0.019726262070052323,-0.0003740369271836243
1744664782911229700,3.073229736328125,0.0808534058690071,0.029638986134156584,0.00224599567836849
1744664782931289600,3.09328955078125,0.08219313004016876,0.04147504294365644,0.018924019476189276
1744664782951349800,3.113349853515625,0.08084171543121338,0.027044658792018887,0.008348634818848222
1744664782971409700,3.13340966796875,0.07306114455759524,-0.005280059294775128,0.005851557306107133
1744664782991469600,3.153469482421875,0.09685995329618453,-0.0127659215381369,0.0018750914231874048
1744664783011529700,3.17352978515625,0.06498655917346477,-0.014846855998039244,-0.020435768896143416
1744664783031589600,3.193589599609375,0.08758359090685844,-0.018786825795471668,0.00597978907894576
1744664783051649500,3.2136494140625,0.07950549839138984,0.006599727058596908,-0.008805358760536182
1744664783071709700,3.233709716796875,0.08787818993926048,0.02156644657664001,-0.00031811233873013406
1744664783091769600,3.25376953125,0.0833802939981222,0.01876782883405685,0.012426558632112573
1744664783111829800,3.273829833984375,0.06451601905226707,0.019272673083655534,0.0027842604236677287
1744664783131889700,3.2938896484375,0.08621639420688151,0.006351414853334426,0.0164478614538908
1744664783151949600,3.313949462890625,0.08307458904981613,0.010081797020696103,0.0009085159799316898
1744664783172009700,3.334009765625,0.08637129250764847,0.010407923702523112,0.0004589615645469166
1744664783192068600,3.354068603515625,0.08338321660757064,0.00610671937726438,-0.015213355789449996
1744664783212128500,3.37412841796875,0.08562368901073932,-0.0021858561391010878,-0.01730033868093742
1744664783232188700,3.394188720703125,0.09310673824250698,-0.013728373362123965,-0.007091841974074487
1744664783252248600,3.41424853515625,0.07799801643788815,-0.0035177988626062867,0.011814874740864616
1744664783272308500,3.43430859375,0.08712006504833698,0.016971520001813768,0.014456347426667343
1744664783292368600,3.45436865234375,0.07873334497511386,0.013706234595552086,0.017324858917552047
1744664783312428800,3.4744287109375,0.07857844667434692,0.02278849918488413,-0.008420834688667674
1744664783332488400,3.494488525390625,0.08082710238397121,0.006235642986558377,0.011167140005412511
1744664783352548600,3.514548583984375,0.06047288114130497,0.014978154227510095,-0.008796291821380146
1744664783372608800,3.53460888671875,0.07409224117100238,-0.00947838776744902,-0.0039028846234781664
1744664783392668700,3.554668701171875,0.07708382420241833,0.00746094699781388,-0.004030673438322264
1744664783412728600,3.574728515625,0.08950082270503043,0.002137925344146788,0.002627983016567305
1744664783432788700,3.594788818359375,0.06675473788976669,0.005167611896246671,0.0014105563510907813
1744664783452848600,3.6148486328125,0.07588029363155364,0.014053331000171601,-0.010430715489643626
1744664783472908800,3.63490869140625,0.06764964090287685,0.00928220760822296,-0.02388021711145993
1744664783492968400,3.654968505859375,0.08171031495928764,0.014331380756571888,0.009302631625032518
1744664783513027600,3.675027587890625,0.09487959313392638,-0.0009507979188114404,-0.0035156639877357517
1744664783533087700,3.695087646484375,0.06914601694047451,0.014967888561822473,-0.0012143396592466159
1744664783553147600,3.715147705078125,0.08770224885046482,0.007021605732478201,-0.005189931042620446
1744664783573207600,3.73520751953125,0.0706447310656309,-0.007220708501152694,0.017785752144281287
1744664783593267700,3.755267822265625,0.07259118895828723,0.021352438499778508,0.0015578398842713795
1744664783613327600,3.77532763671875,0.08425941492021083,0.015586714579910038,-0.00410651743679773
1744664783633387500,3.795387451171875,0.08351239594519137,0.011071648308262228,0.010772395933629013
1744664783653447700,3.81544775390625,0.06869418151974678,0.00860259131360799,0.004360193087055813
1744664783673507600,3.835507568359375,0.07453472424149513,0.0077492258872836825,-0.003294648498063907
1744664783693567700,3.855567626953125,0.07004851873815059,0.01069185521043837,0.00892260791505687
1744664783713627600,3.875627685546875,0.07318857032954693,0.001914309188723564,0.001374505506886635
1744664783733687600,3.8956875,0.05373509731888771,0.0017754852399230001,-0.0019172614809242075
1744664783755628500,3.917628662109375,0.07902034522294998,0.004994520351663231,-0.016610858579433986
1744664783775688700,3.937688720703125,0.05762333692908287,0.008552212833240628,-0.004748571350134443
1744664783795748600,3.95774853515625,0.07647358334958552,-0.0027289500398561357,-0.008764355463290121
1744664783815808500,3.97780859375,0.0739256524324417,0.0057470557520166035,-0.014724012786371168
1744664783835867600,3.99786767578125,0.09577157353758811,0.0147581182686612,0.0008781573742860927
1744664783855927800,4.017927734375,0.09338380161821842,0.013575009431317448,0.010528764470061286
1744664783875987500,4.037987548828125,0.07646949169635772,0.0075546531632542605,0.009543107583711389
1744664783896047600,4.058047607421875,0.08903729684650898,0.007440050340257584,-0.00260123657353688
1744664783916107800,4.078107666015625,0.0692898093253374,0.014968692279420793,0.006876189929398242
1744664783936167700,4.098167724609375,0.09008826720416545,0.008391250117868185,0.001982816980825737
1744664783956227600,4.1182275390625,0.06838847657144069,0.008442834174633025,0.0004879844463430345
1744664783976287500,4.13828759765625,0.07676701333820819,0.0072812430493533606,0.00256398700280115
1744664783996347600,4.15834765625,0.07466741071045398,0.014710224006325006,-0.009871876030485146
1744664784016407800,4.17840771484375,0.08813187243938446,0.007587349856458604,-0.00548666494989302
1744664784036467500,4.198467529296875,0.07106441778242588,0.023325382540561258,0.000980261475313455
1744664784056527600,4.218527587890625,0.0807926155924797,0.008778897728584706,-0.008061303494160529
1744664784076587800,4.238587890625,0.09036883771121501,0.02869154921621084,-0.013659178300143685
1744664784096647700,4.258647705078125,0.10053951859176158,0.019357246094569562,-0.009216745723155327
1744664784116079600,4.27807958984375,0.0813853207886219,0.010552556337602437,-0.008562599513225723
1744664784136139500,4.298139404296875,0.06791676740646362,0.0008473740769550204,0.007629314418218564
1744664784156199700,4.31819970703125,0.09305939196944236,0.008694690043851733,0.009585318740643561
1744664784176259800,4.338259765625,0.06627601446211338,-0.007348243870958685,0.006222820037603378
1744664784196319500,4.358319580078125,0.09097323334515094,0.012396978627890349,-0.002034766363771632
1744664784216378600,4.378378662109375,0.07540975351035595,0.018260354235954582,-0.002783395057276357
1744664784236438800,4.398438720703125,0.09261573985517024,0.014123364029079676,0.0032110755675705148
1744664784256498700,4.418498779296875,0.06552373479008675,0.019955686911754308,-0.009810526348243002
1744664784276558600,4.43855859375,0.08482640115320682,0.014433781685121357,0.008218343519663903
1744664784296618800,4.45861865234375,0.0754027392476797,0.027672764095105228,0.008480250425438861
1744664784316678400,4.478678466796875,0.09365618881881237,-0.004901983230002224,0.010532616377982775
1744664784336738600,4.498738525390625,0.07944470811486244,-0.0027430881630629298,-0.018158332333317956
1744664784356798700,4.518798828125,0.05940086799561977,-0.005445990446209907,-0.01260161380491918
1744664784376858600,4.538858642578125,0.0769102212011814,-0.008928352669253944,-0.015479475362750236
1744664784396918500,4.55891845703125,0.06912497415244578,0.005082162102498114,0.011552205216686706
1744664784416978700,4.578978759765625,0.07600304322838783,0.005031783622130751,0.011999184082495049
1744664784437038600,4.59903857421875,0.08363105388879775,0.012903138051740825,0.024430350391066166
1744664784457098800,4.6190986328125,0.08048983325362205,0.01170084958989173,0.01536478805807419
1744664784477158700,4.63915869140625,0.07674655507206916,-0.00009388882853090763,0.006417239781294483
1744664784497218600,4.659218505859375,0.0812327605754137,0.012226919290609657,0.0036516817748080935
1744664784517277700,4.679277587890625,0.08766250136196613,0.011864734914712608,-0.01285409301193431
1744664784537337600,4.699337646484375,0.08930851500332355,0.0031858269618824124,-0.010090258888364768
1744664784557397500,4.7193974609375,0.06431961969733238,0.002275799444876611,-0.019007948599709196
1744664784577457700,4.739457763671875,0.07644201916754245,0.016908647366054356,0.00013613423479255288
1744664784597517800,4.759517822265625,0.07913549603521823,0.0029966975979506968,0.0013941303726751357
1744664784617577500,4.779577392578125,0.08616670984625815,0.01693601029701531,0.0020577819131780413
1744664784637637600,4.7996376953125,0.07030863097906112,0.023462087597511706,-0.010553323522582649
1744664784657697800,4.81969775390625,0.06940963631272315,-0.001347578684054315,-0.0007079222237807698
1744664784677757700,4.8397578125,0.09589666122198104,0.011803213985823095,0.0059773071442032226
1744664784697817600,4.859817626953125,0.06177344234585762,0.005503273591399192,0.0044611646769219075
1744664784717877500,4.87987744140625,0.09918459685146808,-0.0005163520243018865,0.000040576322271954266
1744664784737937700,4.899937744140625,0.06072597911953926,-0.003312485548853874,0.006933957131777424
1744664784757997800,4.919997802734375,0.09334697673916816,0.007759747281298041,0.0035470226738019846
1744664784778057500,4.940057373046875,0.06851122616827487,0.0045278526879847045,-0.009943279032572172
1744664784798117600,4.96011767578125,0.08797054439783096,0.015307934171147643,0.013284355921670793
1744664784818176800,4.9801767578125,0.08496902449429035,0.007999510853923857,-0.007801328250567894
1744664784838237000,5.00023681640625,0.07479132935106754,0.01733370437771082,-0.011237227833247742
1744664784858296800,5.020296875,0.0749409669548273,0.0010326309833675622,-0.010867679851513821
1744664784878356700,5.040356689453125,0.0677566084086895,0.004512582053616643,-0.007545860218734014
1744664784898416600,5.060416748046875,0.08092939371466636,0.0002094780322164297,-0.007793023929814807
1744664784918476800,5.080476806640625,0.06686871965825557,0.004439626415260136,-0.0018492034966824575
1744664784938537000,5.100536865234375,0.08287351351976394,0.0036919498531147836,0.0065645438640727655
1744664784958596600,5.1205966796875,0.060279988917708395,0.010370222040638326,0.0028417536314111203
1744664784978656800,5.14065673828125,0.08960954377651215,0.014700141003727912,0.01106203109654598
1744664784998717000,5.160717041015625,0.0782353323251009,-0.0003723404437303543,-0.00567476683394052
1744664785018776600,5.180776611328125,0.05010346281826496,0.007850750032998621,0.006854674500622786
1744664785038836700,5.200836669921875,0.08451543550789356,0.01693184557855129,-0.015735703729698434
1744664785058897000,5.22089697265625,0.07448971605598927,-0.0037110198797658082,0.0018744338360615074
1744664785078956800,5.240956787109375,0.07956687318980693,0.017172412868775425,0.004305538007081486
1744664785099016700,5.2610166015625,0.08045885359346866,0.013253595457226037,0.0068901202733395615
1744664785119075800,5.281075927734375,0.07402268306612968,-0.00931103184390813,-0.0048157708178507164
1744664785139135700,5.3011357421875,0.0840472334742546,-0.014225253500975667,-0.012322015978826675
1744664785159195600,5.321195556640625,0.07985328891575336,0.007718319292366504,-0.0038268305624485945
1744664785179255800,5.341255859375,0.0761088416904211,0.003453976378776133,-0.0058511645804625
1744664785199315700,5.361315673828125,0.07281330727636813,0.0068273983346298335,-0.0037494019616628065
1744664785219375900,5.3813759765625,0.07790449293553829,0.0238042886313051,0.016090830460435246
1744664785239435800,5.401435791015625,0.09571487491428851,0.013404402104765177,0.001267759480071254
1744664785259495700,5.42149560546875,0.08075403714776039,0.016016447766683994,-0.009756574521167204
1744664785279555800,5.441555908203125,0.0648936201930046,0.01256327510550618,-0.009858132916211616
1744664785299615700,5.46161572265625,0.0809060128390789,0.0023552944218739867,-0.010683146747597492
1744664785319675600,5.481675537109375,0.07537175958752632,0.013816818830557166,0.001370224340702407
1744664785339735800,5.50173583984375,0.07985971865653992,0.015655067108385264,-0.008499660662095994
1744664785359795700,5.521795654296875,0.07208148587048054,0.014252104975283146,-0.0022190894051338545
1744664785379856000,5.54185595703125,0.08435761459767818,0.008749196710065008,0.010148608329345006
1744664785399914800,5.561914794921875,0.09303659561574458,0.012345723364688456,0.0003106163021526299
1744664785419975000,5.581974853515625,0.06341185720264911,0.004020999144390225,0.005614309917553328
1744664785440034800,5.602034912109375,0.08286474569141865,0.003579867780767381,0.006193612209428102
1744664785460094700,5.6220947265625,0.07613572969734668,0.012294212373159825,-0.010192947511281818
1744664785480155000,5.64215478515625,0.08750701853930949,0.0067798693984746925,-0.007893258017452899
1744664785500214800,5.66221484375,0.06895254019498824,0.0221814001372084,-0.02079135913447244
1744664785520275000,5.68227490234375,0.0890010564893484,0.0063923313856124875,-0.02258649892293615
1744664785540334600,5.70233447265625,0.08286883734464645,0.014541370245441793,-0.020808102490007876
1744664785560394800,5.722394775390625,0.08391863865852356,0.01763845947794616,-0.016888755355495957
1744664785580455000,5.742454833984375,0.07853519205451011,0.023548889098130164,-0.0009273736607399768
1744664785600514600,5.7625146484375,0.08047814281582832,0.018077873808518052,0.008438331529451533
1744664785620574700,5.78257470703125,0.08467559450566768,0.01970832455456257,-0.003886075052572414
1744664785640635000,5.802634765625,0.07421206815838813,0.004808021336235106,-0.005125238625821657
1744664785660693800,5.82269384765625,0.07436638193726539,-0.0047153380841016765,0.00010919142893981188
1744664785680753700,5.842753662109375,0.07930968355834483,-0.0005032368144020437,0.010469026789593045
1744664785700813800,5.862813720703125,0.09173428084552288,-0.0004643661087378859,0.012231109125248621
1744664785720873700,5.882873779296875,0.08170973043739795,0.0017426058836281298,0.015376398580765817
1744664785740933600,5.90293359375,0.08934183275103569,-0.005002594060264528,0.012957162944052834
1744664785760993800,5.922993896484375,0.06719897452592849,0.005981668225489557,0.012224690800905227
1744664785781053700,5.9430537109375,0.08545300861895083,0.00017312807720154522,-0.009323799993935972
1744664785801113900,5.96311376953125,0.08290858483314514,0.004065824666805565,-0.006838604715233668
1744664785821173000,5.983173095703125,0.08111351810991764,0.005389511018618941,-0.01567093139779754
1744664785841233000,6.00323291015625,0.06391045437455177,0.020973156858608125,-0.010226753882761112
1744664785861293000,6.02329296875,0.08935469223260879,0.011273965947329998,-0.002413280819961801
1744664785881353000,6.04335302734375,0.0827712221890688,0.0024276655383408067,-0.01325515266007278
1744664785901412900,6.063412841796875,0.06406944432854653,0.023454379215091466,-0.007848421078594401
1744664785921473000,6.08347314453125,0.08442366557121277,0.02038410492427647,0.0076868784079095346
1744664785941532000,6.103531982421875,0.08682195888459682,0.004890219726972281,-0.0052551349160727115
1744664785961592000,6.123592041015625,0.0905693287193775,0.000419540586322546,0.00895315831694752
1744664785981652000,6.14365185546875,0.06932020446360111,-0.0013474325535818934,0.005664213473885319
1744664786001712000,6.163712158203125,0.07710428246855736,0.005157967285066843,0.015566653605992905
1744664786021772000,6.18377197265625,0.07560673738718032,0.0026315540799871084,-0.0008637589561752974
1744664786041832000,6.20383203125,0.08892097699046135,0.0022551219830289483,0.004116289912140928
1744664786061892000,6.22389208984375,0.0862263310790062,0.006462656675465405,-0.00030182792420964686
1744664786081951700,6.24395166015625,0.08712766383290291,0.01820822218991816,0.002743243426689878
1744664786102012000,6.264011962890625,0.07980009742379188,0.005975494213029742,-0.0026346273864852263
1744664786122072000,6.284072021484375,0.07875029610991477,0.013518128144927323,0.012989551393291911
1744664786142132000,6.304132080078125,0.09416764547228812,0.030609182873181998,-0.0014145840722369029
1744664786162192000,6.32419189453125,0.06857903070747852,0.0185028212223202,-0.008735643108747899
1744664786182252000,6.344251953125,0.07292495095729827,0.012535108456946909,0.0019680258370703085
1744664786202311000,6.364310791015625,0.083707041734457,-0.0009498846033588051,-0.014269152008206583
1744664786222370800,6.384370849609375,0.0917903949469328,-0.0032696327878162265,0.002896853952668607
